time,class,confidence,bbox
2025-08-24 01:11:33,person,0.5687113404273987,"[0.015750885009765625, 196.01956176757812, 41.214176177978516, 334.7809753417969]"
2025-08-24 01:11:33,handbag,0.49597468972206116,"[33.23861312866211, 262.32879638671875, 106.21636962890625, 324.9052734375]"
2025-08-24 01:11:33,person,0.2594873309135437,"[566.1229248046875, 116.71170043945312, 592.6629638671875, 200.3543701171875]"
2025-08-24 01:11:33,person,0.7899370789527893,"[478.442138671875, 113.40911865234375, 515.28759765625, 238.77197265625]"
2025-08-24 01:11:33,person,0.7145087122917175,"[539.9633178710938, 102.61565399169922, 577.6436157226562, 241.3729248046875]"
2025-08-24 01:11:33,person,0.6770145297050476,"[46.53096008300781, 121.42471313476562, 82.12043762207031, 211.94146728515625]"
2025-08-24 01:11:33,person,0.5646631121635437,"[0.05947303771972656, 196.69680786132812, 41.99473571777344, 333.8955383300781]"
2025-08-24 01:11:33,handbag,0.4704730212688446,"[32.89542007446289, 259.67474365234375, 106.31246948242188, 324.89129638671875]"
2025-08-24 01:11:33,person,0.2706015706062317,"[561.1177978515625, 114.7005615234375, 593.6312255859375, 218.3233642578125]"
2025-08-24 01:11:33,person,0.7662991881370544,"[478.2785339355469, 113.56974792480469, 514.4625244140625, 238.7708282470703]"
2025-08-24 01:11:33,person,0.7528239488601685,"[43.55593490600586, 121.120849609375, 79.51397705078125, 216.79653930664062]"
2025-08-24 01:11:33,person,0.7079036831855774,"[539.9815063476562, 102.97411346435547, 576.1749877929688, 241.13958740234375]"
2025-08-24 01:11:33,person,0.5562319159507751,"[0.04819679260253906, 197.56900024414062, 41.741661071777344, 334.9883728027344]"
2025-08-24 01:11:33,handbag,0.49267926812171936,"[32.805076599121094, 262.54388427734375, 106.09004974365234, 324.99853515625]"
2025-08-24 01:11:33,person,0.298297256231308,"[399.3775329589844, 163.78343200683594, 412.7248229980469, 211.26451110839844]"
2025-08-24 01:11:33,person,0.2740551829338074,"[566.490966796875, 117.41700744628906, 593.802734375, 200.3049774169922]"
2025-08-24 01:11:33,person,0.7981153726577759,"[39.406341552734375, 120.82867431640625, 75.45819854736328, 215.87503051757812]"
2025-08-24 01:11:33,person,0.7731673717498779,"[478.55145263671875, 114.20079040527344, 515.1019287109375, 238.6802215576172]"
2025-08-24 01:11:33,person,0.672092616558075,"[540.3687744140625, 103.2403564453125, 574.8668212890625, 239.04733276367188]"
2025-08-24 01:11:33,person,0.5797418355941772,"[0.07488632202148438, 196.98358154296875, 41.406734466552734, 330.33721923828125]"
2025-08-24 01:11:33,handbag,0.47532084584236145,"[32.956050872802734, 260.271240234375, 106.52996826171875, 324.8851318359375]"
2025-08-24 01:11:33,person,0.3560597002506256,"[398.97235107421875, 163.67837524414062, 413.6522216796875, 210.66534423828125]"
2025-08-24 01:11:33,person,0.3098951280117035,"[560.8632202148438, 114.97389221191406, 593.4022827148438, 220.4089813232422]"
2025-08-24 01:11:33,person,0.8266098499298096,"[36.46372604370117, 120.74592590332031, 73.8087158203125, 214.54017639160156]"
2025-08-24 01:11:33,person,0.7697938084602356,"[478.1360778808594, 114.29338073730469, 514.5700073242188, 238.7594757080078]"
2025-08-24 01:11:33,person,0.6957647800445557,"[540.1624145507812, 103.66905975341797, 574.6393432617188, 240.61834716796875]"
2025-08-24 01:11:33,person,0.559370219707489,"[0.07620620727539062, 197.2177734375, 41.21547317504883, 332.42047119140625]"
2025-08-24 01:11:33,handbag,0.48926594853401184,"[33.12638854980469, 264.0722961425781, 105.963134765625, 324.7725524902344]"
2025-08-24 01:11:33,person,0.32275721430778503,"[398.85382080078125, 161.95985412597656, 412.99322509765625, 212.3060760498047]"
2025-08-24 01:11:33,person,0.28187379240989685,"[560.828125, 114.95347595214844, 593.05322265625, 220.1783905029297]"
2025-08-24 01:11:33,person,0.8346470594406128,"[28.862470626831055, 119.88456726074219, 71.75553131103516, 215.09471130371094]"
2025-08-24 01:11:33,person,0.7396603226661682,"[539.9168090820312, 103.14925384521484, 572.4840698242188, 242.6298828125]"
2025-08-24 01:11:33,person,0.7370548248291016,"[478.5966491699219, 114.3480224609375, 514.8355712890625, 238.4920654296875]"
2025-08-24 01:11:33,person,0.5619869232177734,"[0.11088943481445312, 196.6909942626953, 41.134517669677734, 324.84893798828125]"
2025-08-24 01:11:33,person,0.5369857549667358,"[398.56439208984375, 163.27093505859375, 412.65960693359375, 211.9422607421875]"
2025-08-24 01:11:33,handbag,0.48618319630622864,"[32.593467712402344, 257.55523681640625, 106.47197723388672, 324.813720703125]"
2025-08-24 01:11:33,person,0.4334030747413635,"[561.4479370117188, 116.09852600097656, 592.8241577148438, 222.77464294433594]"
2025-08-24 01:11:33,person,0.8326188921928406,"[24.625682830810547, 120.85324096679688, 70.08534240722656, 215.2991943359375]"
2025-08-24 01:11:33,person,0.7255565524101257,"[478.4651794433594, 114.883056640625, 514.0667114257812, 238.99639892578125]"
2025-08-24 01:11:33,person,0.6989453434944153,"[539.9869384765625, 103.106201171875, 571.4488525390625, 242.01388549804688]"
2025-08-24 01:11:33,person,0.6136393547058105,"[396.9530334472656, 161.55908203125, 412.9498596191406, 212.47531127929688]"
2025-08-24 01:11:33,person,0.5529502630233765,"[0.152984619140625, 197.61959838867188, 41.196449279785156, 321.6858215332031]"
2025-08-24 01:11:33,handbag,0.45929041504859924,"[32.71810531616211, 261.487060546875, 106.31669616699219, 324.55841064453125]"
2025-08-24 01:11:33,person,0.43773066997528076,"[561.2609252929688, 116.45747375488281, 593.2787475585938, 222.66551208496094]"
2025-08-24 01:11:33,person,0.8334813117980957,"[23.497926712036133, 120.33854675292969, 65.89308166503906, 214.2186737060547]"
2025-08-24 01:11:33,person,0.7423917651176453,"[478.3833923339844, 114.8156967163086, 514.318603515625, 239.6669921875]"
2025-08-24 01:11:33,person,0.7161904573440552,"[540.2379150390625, 103.3945541381836, 571.30859375, 242.1751708984375]"
2025-08-24 01:11:33,person,0.7125034332275391,"[394.5633850097656, 161.39186096191406, 413.2645568847656, 214.30812072753906]"
2025-08-24 01:11:33,person,0.5460936427116394,"[0.16563796997070312, 197.79898071289062, 42.528499603271484, 318.3277282714844]"
2025-08-24 01:11:33,handbag,0.4289380609989166,"[32.21253967285156, 261.7710876464844, 106.21174621582031, 324.8437194824219]"
2025-08-24 01:11:33,person,0.4164320230484009,"[562.0175170898438, 116.76690673828125, 592.6532592773438, 220.43902587890625]"
2025-08-24 01:11:33,person,0.8326826691627502,"[20.56075668334961, 121.34739685058594, 65.12983703613281, 216.01380920410156]"
2025-08-24 01:11:33,person,0.7520732879638672,"[478.39031982421875, 114.79012298583984, 514.3218383789062, 240.11166381835938]"
2025-08-24 01:11:33,person,0.7458646297454834,"[392.6502685546875, 162.0166015625, 412.67132568359375, 215.40457153320312]"
2025-08-24 01:11:33,person,0.698998749256134,"[540.4072875976562, 103.71873474121094, 571.6109008789062, 238.62623596191406]"
2025-08-24 01:11:33,person,0.5622669458389282,"[0.1814250946044922, 197.03143310546875, 41.87239074707031, 321.0135498046875]"
2025-08-24 01:11:33,person,0.5050853490829468,"[562.356201171875, 117.05253601074219, 592.631591796875, 221.85179138183594]"
2025-08-24 01:11:33,handbag,0.4352421462535858,"[32.60018539428711, 264.09051513671875, 106.22909545898438, 324.68975830078125]"
2025-08-24 01:11:33,person,0.8048598170280457,"[17.159284591674805, 120.77197265625, 61.159698486328125, 217.32012939453125]"
2025-08-24 01:11:33,person,0.7478120923042297,"[391.1463623046875, 161.91525268554688, 412.60455322265625, 215.345947265625]"
2025-08-24 01:11:33,person,0.7430151104927063,"[478.4741516113281, 115.12957763671875, 514.2046508789062, 239.78314208984375]"
2025-08-24 01:11:33,person,0.7198764085769653,"[540.6013793945312, 104.04731750488281, 571.4784545898438, 239.38917541503906]"
2025-08-24 01:11:33,person,0.5571242570877075,"[0.14402008056640625, 196.37994384765625, 43.70252990722656, 316.66888427734375]"
2025-08-24 01:11:33,person,0.5491154789924622,"[563.049072265625, 117.78895568847656, 591.38525390625, 221.5782928466797]"
2025-08-24 01:11:33,handbag,0.4230235815048218,"[32.348915100097656, 261.1100769042969, 106.29280853271484, 324.8560485839844]"
2025-08-24 01:11:33,person,0.7575780153274536,"[18.552261352539062, 120.58758544921875, 55.90657043457031, 215.52304077148438]"
2025-08-24 01:11:33,person,0.7368326187133789,"[478.7060241699219, 115.29694366455078, 514.4109497070312, 239.53231811523438]"
2025-08-24 01:11:33,person,0.7243193984031677,"[540.5189208984375, 103.5316390991211, 571.7835693359375, 239.89944458007812]"
2025-08-24 01:11:33,person,0.6998947262763977,"[389.3049011230469, 163.0381317138672, 412.2088317871094, 216.0571746826172]"
2025-08-24 01:11:33,person,0.5912917852401733,"[0.1625385284423828, 197.3281707763672, 42.020652770996094, 318.2724304199219]"
2025-08-24 01:11:33,person,0.45585042238235474,"[563.2942504882812, 119.08564758300781, 590.7846069335938, 220.8503875732422]"
